Time,Collection,Latitude,Longitude,Unit,Data Technology,Host,Protocol,Round Trip Time,Sequence Number,Packet Size,Round Trip Time float,Test Type,Test Status
2025-02-25 16:39:33.219,Day2-ATT-MNO-DEF-OUT,36.19551000,-94.18411100,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,4,32,55.7,Ping,Completed
2025-02-25 16:39:34.235,Day2-ATT-MNO-DEF-OUT,36.19551800,-94.18410600,QualiPoc_083101,LTE,8.8.8.8,ICMP,70,5,32,70.3,Ping,Completed
2025-02-25 16:39:35.220,Day2-ATT-MNO-DEF-OUT,36.19552400,-94.18410100,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,6,32,54.4,Ping,Completed
2025-02-25 16:39:36.228,Day2-ATT-MNO-DEF-OUT,36.19553100,-94.18409100,QualiPoc_083101,LTE,8.8.8.8,ICMP,62,7,32,62.4,Ping,Completed
2025-02-25 16:39:37.222,Day2-ATT-MNO-DEF-OUT,36.19553600,-94.18407900,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,8,32,54.5,Ping,Completed
2025-02-25 16:39:38.220,Day2-ATT-MNO-DEF-OUT,36.19553800,-94.18406600,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,9,32,52.2,Ping,Completed
2025-02-25 16:39:39.229,Day2-ATT-MNO-DEF-OUT,36.19553800,-94.18405300,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,10,32,60,Ping,Completed
2025-02-25 16:40:10.951,Day2-ATT-MNO-DEF-OUT,36.19554300,-94.18359500,QualiPoc_083101,LTE,8.8.8.8,ICMP,65,1,32,65,Ping,Completed
2025-02-25 16:40:11.941,Day2-ATT-MNO-DEF-OUT,36.19554200,-94.18357100,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,2,32,53.9,Ping,Completed
2025-02-25 16:40:12.950,Day2-ATT-MNO-DEF-OUT,36.19554100,-94.18354800,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,3,32,61.1,Ping,Completed
2025-02-25 16:40:13.940,Day2-ATT-MNO-DEF-OUT,36.19553900,-94.18352500,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,4,32,52.3,Ping,Completed
2025-02-25 16:40:14.941,Day2-ATT-MNO-DEF-OUT,36.19553700,-94.18350100,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,5,32,50.4,Ping,Completed
2025-02-25 16:40:15.949,Day2-ATT-MNO-DEF-OUT,36.19553700,-94.18347800,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,6,32,56.1,Ping,Completed
2025-02-25 16:40:16.952,Day2-ATT-MNO-DEF-OUT,36.19553600,-94.18345600,QualiPoc_083101,LTE,8.8.8.8,ICMP,57,7,32,57,Ping,Completed
2025-02-25 16:40:17.952,Day2-ATT-MNO-DEF-OUT,36.19553500,-94.18343600,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,8,32,54.6,Ping,Completed
2025-02-25 16:40:18.960,Day2-ATT-MNO-DEF-OUT,36.19553400,-94.18341600,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,9,32,62.7,Ping,Completed
2025-02-25 16:40:19.952,Day2-ATT-MNO-DEF-OUT,36.19553200,-94.18339900,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,10,32,54.6,Ping,Completed
2025-02-25 16:40:42.299,Day2-ATT-MNO-DEF-OUT,36.19514800,-94.18338700,QualiPoc_083101,LTE,8.8.8.8,ICMP,73,1,32,72.9,Ping,Completed
2025-02-25 16:40:43.282,Day2-ATT-MNO-DEF-OUT,36.19512900,-94.18338700,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,2,32,51.7,Ping,Completed
2025-02-25 16:40:44.280,Day2-ATT-MNO-DEF-OUT,36.19511100,-94.18338600,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,3,32,47.9,Ping,Completed
2025-02-25 16:40:45.281,Day2-ATT-MNO-DEF-OUT,36.19509200,-94.18338600,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,4,32,49.2,Ping,Completed
2025-02-25 16:40:46.283,Day2-ATT-MNO-DEF-OUT,36.19507400,-94.18338400,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,5,32,49.1,Ping,Completed
2025-02-25 16:40:47.293,Day2-ATT-MNO-DEF-OUT,36.19505600,-94.18338100,QualiPoc_083101,LTE,8.8.8.8,ICMP,57,6,32,56.9,Ping,Completed
2025-02-25 16:40:48.291,Day2-ATT-MNO-DEF-OUT,36.19503700,-94.18337400,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,7,32,54.7,Ping,Completed
2025-02-25 16:40:49.307,Day2-ATT-MNO-DEF-OUT,36.19501800,-94.18336400,QualiPoc_083101,LTE,8.8.8.8,ICMP,70,8,32,69.5,Ping,Completed
2025-02-25 16:40:50.291,Day2-ATT-MNO-DEF-OUT,36.19500200,-94.18335100,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,9,32,51.6,Ping,Completed
2025-02-25 16:40:51.291,Day2-ATT-MNO-DEF-OUT,36.19498800,-94.18333400,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,10,32,50.2,Ping,Completed
2025-02-25 16:41:13.371,Day2-ATT-MNO-DEF-OUT,36.19477100,-94.18302900,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,1,32,51.9,Ping,Completed
2025-02-25 16:41:14.379,Day2-ATT-MNO-DEF-OUT,36.19475900,-94.18302900,QualiPoc_083101,LTE,8.8.8.8,ICMP,59,2,32,59.1,Ping,Completed
2025-02-25 16:41:15.372,Day2-ATT-MNO-DEF-OUT,36.19474200,-94.18303100,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,3,32,49.2,Ping,Completed
2025-02-25 16:41:16.371,Day2-ATT-MNO-DEF-OUT,36.19472400,-94.18303600,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,4,32,47.9,Ping,Completed
2025-02-25 16:41:17.370,Day2-ATT-MNO-DEF-OUT,36.19470600,-94.18304500,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,5,32,45.7,Ping,Completed
2025-02-25 16:41:18.381,Day2-ATT-MNO-DEF-OUT,36.19469000,-94.18305700,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,6,32,56.1,Ping,Completed
2025-02-25 16:41:19.390,Day2-ATT-MNO-DEF-OUT,36.19467600,-94.18307400,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,7,32,62.7,Ping,Completed
2025-02-25 16:41:20.389,Day2-ATT-MNO-DEF-OUT,36.19466500,-94.18309500,QualiPoc_083101,LTE,8.8.8.8,ICMP,62,8,32,61.5,Ping,Completed
2025-02-25 16:41:21.410,Day2-ATT-MNO-DEF-OUT,36.19465700,-94.18311800,QualiPoc_083101,LTE,8.8.8.8,ICMP,78,9,32,78.1,Ping,Completed
2025-02-25 16:41:22.380,Day2-ATT-MNO-DEF-OUT,36.19465200,-94.18314400,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,10,32,48.9,Ping,Completed
2025-02-25 16:41:53.879,Day2-ATT-MNO-DEF-OUT,36.19464900,-94.18391600,QualiPoc_083101,LTE,8.8.8.8,ICMP,73,1,32,73.2,Ping,Completed
2025-02-25 16:41:54.861,Day2-ATT-MNO-DEF-OUT,36.19464100,-94.18393700,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,2,32,53.7,Ping,Completed
2025-02-25 16:41:55.861,Day2-ATT-MNO-DEF-OUT,36.19463000,-94.18395800,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,3,32,52.5,Ping,Completed
2025-02-25 16:41:56.868,Day2-ATT-MNO-DEF-OUT,36.19461100,-94.18397600,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,4,32,58.2,Ping,Completed
2025-02-25 16:41:57.860,Day2-ATT-MNO-DEF-OUT,36.19458900,-94.18398600,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,5,32,48.9,Ping,Completed
2025-02-25 16:41:58.861,Day2-ATT-MNO-DEF-OUT,36.19456700,-94.18399000,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,6,32,48.4,Ping,Completed
2025-02-25 16:41:59.860,Day2-ATT-MNO-DEF-OUT,36.19454800,-94.18398900,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,7,32,46.5,Ping,Completed
2025-02-25 16:42:00.868,Day2-ATT-MNO-DEF-OUT,36.19454000,-94.18398700,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,8,32,53.3,Ping,Completed
2025-02-25 16:42:01.870,Day2-ATT-MNO-DEF-OUT,36.19454000,-94.18398700,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,9,32,54.2,Ping,Completed
2025-02-25 16:42:02.880,Day2-ATT-MNO-DEF-OUT,36.19453900,-94.18398700,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,10,32,61.4,Ping,Completed
2025-02-25 16:42:35.039,Day2-ATT-MNO-DEF-OUT,36.19485700,-94.18438500,QualiPoc_083101,LTE,8.8.8.8,ICMP,68,1,32,67.8,Ping,Completed
2025-02-25 16:42:36.029,Day2-ATT-MNO-DEF-OUT,36.19487100,-94.18439700,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,2,32,57.9,Ping,Completed
2025-02-25 16:42:37.028,Day2-ATT-MNO-DEF-OUT,36.19488300,-94.18441200,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,3,32,57.9,Ping,Completed
2025-02-25 16:42:38.021,Day2-ATT-MNO-DEF-OUT,36.19489200,-94.18442700,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,4,32,49.7,Ping,Completed
2025-02-25 16:42:39.021,Day2-ATT-MNO-DEF-OUT,36.19489800,-94.18444400,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,5,32,48.1,Ping,Completed
2025-02-25 16:42:40.040,Day2-ATT-MNO-DEF-OUT,36.19490200,-94.18445900,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,6,32,66.3,Ping,Completed
2025-02-25 16:42:41.021,Day2-ATT-MNO-DEF-OUT,36.19490600,-94.18447300,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,7,32,46.5,Ping,Completed
2025-02-25 16:42:42.031,Day2-ATT-MNO-DEF-OUT,36.19491100,-94.18448800,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,8,32,55.7,Ping,Completed
2025-02-25 16:42:43.039,Day2-ATT-MNO-DEF-OUT,36.19491800,-94.18450200,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,9,32,62.9,Ping,Completed
2025-02-25 16:42:44.031,Day2-ATT-MNO-DEF-OUT,36.19492900,-94.18451500,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,10,32,54.8,Ping,Completed
2025-02-25 17:46:34.741,Day2-TMO-MNO-4G-IN,36.19596300,-94.18445600,QualiPoc_083101,LTE,8.8.8.8,ICMP,47,1,32,47.1,Ping,Completed
2025-02-25 17:46:35.741,Day2-TMO-MNO-4G-IN,36.19597700,-94.18445600,QualiPoc_083101,LTE,8.8.8.8,ICMP,45,2,32,45.3,Ping,Completed
2025-02-25 17:46:36.750,Day2-TMO-MNO-4G-IN,36.19599300,-94.18446000,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,3,32,52.2,Ping,Completed
2025-02-25 17:46:37.759,Day2-TMO-MNO-4G-IN,36.19600800,-94.18446400,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,4,32,59.9,Ping,Completed
2025-02-25 17:46:38.765,Day2-TMO-MNO-4G-IN,36.19601800,-94.18446500,QualiPoc_083101,LTE,8.8.8.8,ICMP,65,5,32,65.3,Ping,Completed
2025-02-25 17:46:39.758,Day2-TMO-MNO-4G-IN,36.19603000,-94.18446800,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,6,32,56.3,Ping,Completed
2025-02-25 17:46:40.768,Day2-TMO-MNO-4G-IN,36.19603800,-94.18447000,QualiPoc_083101,LTE,8.8.8.8,ICMP,65,7,32,65,Ping,Completed
2025-02-25 17:46:41.757,Day2-TMO-MNO-4G-IN,36.19604500,-94.18446700,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,8,32,53.5,Ping,Completed
2025-02-25 17:46:42.750,Day2-TMO-MNO-4G-IN,36.19604500,-94.18446500,QualiPoc_083101,LTE,8.8.8.8,ICMP,44,9,32,43.7,Ping,Completed
2025-02-25 17:46:43.760,Day2-TMO-MNO-4G-IN,36.19604800,-94.18446200,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,10,32,53,Ping,Completed
2025-02-25 17:47:15.455,Day2-TMO-MNO-4G-IN,36.19637900,-94.18448300,QualiPoc_083101,LTE,8.8.8.8,ICMP,76,1,32,75.6,Ping,Completed
2025-02-25 17:47:16.435,Day2-TMO-MNO-4G-IN,36.19638400,-94.18449000,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,2,32,54.6,Ping,Completed
2025-02-25 17:47:17.440,Day2-TMO-MNO-4G-IN,36.19639100,-94.18450600,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,3,32,58.2,Ping,Completed
2025-02-25 17:47:18.436,Day2-TMO-MNO-4G-IN,36.19640400,-94.18452600,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,4,32,52.5,Ping,Completed
2025-02-25 17:47:19.444,Day2-TMO-MNO-4G-IN,36.19641400,-94.18454500,QualiPoc_083101,LTE,8.8.8.8,ICMP,59,5,32,59.4,Ping,Completed
2025-02-25 17:47:20.437,Day2-TMO-MNO-4G-IN,36.19642400,-94.18457500,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,6,32,51.2,Ping,Completed
2025-02-25 17:47:21.435,Day2-TMO-MNO-4G-IN,36.19642900,-94.18459400,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,7,32,48.8,Ping,Completed
2025-02-25 17:47:22.435,Day2-TMO-MNO-4G-IN,36.19643000,-94.18460400,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,8,32,48.4,Ping,Completed
2025-02-25 17:47:23.454,Day2-TMO-MNO-4G-IN,36.19642700,-94.18461700,QualiPoc_083101,LTE,8.8.8.8,ICMP,64,9,32,64.5,Ping,Completed
2025-02-25 17:47:24.454,Day2-TMO-MNO-4G-IN,36.19642300,-94.18463400,QualiPoc_083101,LTE,8.8.8.8,ICMP,64,10,32,64.2,Ping,Completed
2025-02-25 17:47:56.195,Day2-TMO-MNO-4G-IN,36.19630400,-94.18471800,QualiPoc_083101,LTE,8.8.8.8,ICMP,76,1,32,75.9,Ping,Completed
2025-02-25 17:47:57.182,Day2-TMO-MNO-4G-IN,36.19628000,-94.18472200,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,2,32,61.4,Ping,Completed
2025-02-25 17:47:58.179,Day2-TMO-MNO-4G-IN,36.19627200,-94.18472300,QualiPoc_083101,LTE,8.8.8.8,ICMP,59,3,32,59,Ping,Completed
2025-02-25 17:47:59.193,Day2-TMO-MNO-4G-IN,36.19627200,-94.18472500,QualiPoc_083101,LTE,8.8.8.8,ICMP,70,4,32,70.5,Ping,Completed
2025-02-25 17:48:00.178,Day2-TMO-MNO-4G-IN,36.19627100,-94.18473700,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,5,32,54.8,Ping,Completed
2025-02-25 17:48:01.185,Day2-TMO-MNO-4G-IN,36.19626100,-94.18474800,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,6,32,60.3,Ping,Completed
2025-02-25 17:48:02.184,Day2-TMO-MNO-4G-IN,36.19625000,-94.18476000,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,7,32,58.5,Ping,Completed
2025-02-25 17:48:03.188,Day2-TMO-MNO-4G-IN,36.19624100,-94.18476300,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,8,32,60.6,Ping,Completed
2025-02-25 17:48:04.194,Day2-TMO-MNO-4G-IN,36.19623000,-94.18477200,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,9,32,65.5,Ping,Completed
2025-02-25 17:48:05.187,Day2-TMO-MNO-4G-IN,36.19622400,-94.18478300,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,10,32,56.4,Ping,Completed
2025-02-25 17:48:36.944,Day2-TMO-MNO-4G-IN,36.19612800,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,98,1,32,97.7,Ping,Completed
2025-02-25 17:48:37.908,Day2-TMO-MNO-4G-IN,36.19612600,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,2,32,59.9,Ping,Completed
2025-02-25 17:48:38.912,Day2-TMO-MNO-4G-IN,36.19612500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,3,32,63.1,Ping,Completed
2025-02-25 17:48:39.908,Day2-TMO-MNO-4G-IN,36.19612500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,4,32,58.1,Ping,Completed
2025-02-25 17:48:40.912,Day2-TMO-MNO-4G-IN,36.19612500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,5,32,59.6,Ping,Completed
2025-02-25 17:48:41.961,Day2-TMO-MNO-4G-IN,36.19612000,-94.18481600,QualiPoc_083101,LTE,8.8.8.8,ICMP,107,6,32,107,Ping,Completed
2025-02-25 17:48:42.912,Day2-TMO-MNO-4G-IN,36.19611200,-94.18481600,QualiPoc_083101,LTE,8.8.8.8,ICMP,58,7,32,57.7,Ping,Completed
2025-02-25 17:48:43.909,Day2-TMO-MNO-4G-IN,36.19610000,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,8,32,53.7,Ping,Completed
2025-02-25 17:48:44.911,Day2-TMO-MNO-4G-IN,36.19609700,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,9,32,55,Ping,Completed
2025-02-25 17:48:45.925,Day2-TMO-MNO-4G-IN,36.19609700,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,67,10,32,66.6,Ping,Completed
2025-02-25 17:49:17.486,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,70,1,32,70.5,Ping,Completed
2025-02-25 17:49:18.469,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,2,32,52.4,Ping,Completed
2025-02-25 17:49:19.476,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,57,3,32,57.3,Ping,Completed
2025-02-25 17:49:20.484,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,4,32,63.4,Ping,Completed
2025-02-25 17:49:21.484,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,5,32,63.1,Ping,Completed
2025-02-25 17:49:22.487,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,64,6,32,64.1,Ping,Completed
2025-02-25 17:49:23.485,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,7,32,60.9,Ping,Completed
2025-02-25 17:49:24.472,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,8,32,47.6,Ping,Completed
2025-02-25 17:49:25.468,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,44,9,32,43.8,Ping,Completed
2025-02-25 17:49:26.468,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481700,QualiPoc_083101,LTE,8.8.8.8,ICMP,42,10,32,42.4,Ping,Completed
2025-02-25 17:49:58.098,Day2-TMO-MNO-4G-IN,36.19609500,-94.18481600,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,1,32,66,Ping,Completed
2025-02-25 17:49:59.080,Day2-TMO-MNO-4G-IN,36.19609600,-94.18481500,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,2,32,48.2,Ping,Completed
2025-02-25 17:50:00.088,Day2-TMO-MNO-4G-IN,36.19609800,-94.18481200,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,3,32,54.2,Ping,Completed
2025-02-25 17:50:01.081,Day2-TMO-MNO-4G-IN,36.19609700,-94.18481100,QualiPoc_083101,LTE,8.8.8.8,ICMP,45,4,32,45.1,Ping,Completed
2025-02-25 17:50:02.091,Day2-TMO-MNO-4G-IN,36.19609700,-94.18481000,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,5,32,53.4,Ping,Completed
2025-02-25 17:50:03.179,Day2-TMO-MNO-4G-IN,36.19609800,-94.18480700,QualiPoc_083101,LTE,8.8.8.8,ICMP,139,6,32,139,Ping,Completed
2025-02-25 17:50:04.098,Day2-TMO-MNO-4G-IN,36.19609800,-94.18480600,QualiPoc_083101,LTE,8.8.8.8,ICMP,57,7,32,57,Ping,Completed
2025-02-25 17:50:05.106,Day2-TMO-MNO-4G-IN,36.19609800,-94.18480400,QualiPoc_083101,LTE,8.8.8.8,ICMP,64,8,32,63.5,Ping,Completed
2025-02-25 17:50:06.095,Day2-TMO-MNO-4G-IN,36.19609800,-94.18480300,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,9,32,52.4,Ping,Completed
2025-02-25 17:50:07.095,Day2-TMO-MNO-4G-IN,36.19609800,-94.18480200,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,10,32,50.3,Ping,Completed
2025-02-25 17:50:38.638,Day2-TMO-MNO-4G-IN,36.19609700,-94.18479700,QualiPoc_083101,LTE,8.8.8.8,ICMP,72,1,32,72.1,Ping,Completed
2025-02-25 17:50:39.620,Day2-TMO-MNO-4G-IN,36.19609700,-94.18479700,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,2,32,52.7,Ping,Completed
2025-02-25 17:50:40.632,Day2-TMO-MNO-4G-IN,36.19609800,-94.18479700,QualiPoc_083101,LTE,8.8.8.8,ICMP,65,3,32,64.9,Ping,Completed
2025-02-25 17:50:41.631,Day2-TMO-MNO-4G-IN,36.19609800,-94.18479500,QualiPoc_083101,LTE,8.8.8.8,ICMP,62,4,32,61.7,Ping,Completed
2025-02-25 17:50:42.647,Day2-TMO-MNO-4G-IN,36.19609500,-94.18479400,QualiPoc_083101,LTE,8.8.8.8,ICMP,77,5,32,76.6,Ping,Completed
2025-02-25 17:50:43.627,Day2-TMO-MNO-4G-IN,36.19609400,-94.18479100,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,6,32,55.2,Ping,Completed
2025-02-25 17:50:44.626,Day2-TMO-MNO-4G-IN,36.19609400,-94.18478800,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,7,32,52.4,Ping,Completed
2025-02-25 17:50:45.886,Day2-TMO-MNO-4G-IN,36.19609400,-94.18478600,QualiPoc_083101,LTE,8.8.8.8,ICMP,311,8,32,311,Ping,Completed
2025-02-25 17:50:46.627,Day2-TMO-MNO-4G-IN,36.19609800,-94.18478400,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,9,32,51.6,Ping,Completed
2025-02-25 17:50:47.644,Day2-TMO-MNO-4G-IN,36.19609800,-94.18478100,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,10,32,65.5,Ping,Completed
2025-02-25 17:51:19.200,Day2-TMO-MNO-4G-IN,36.19609600,-94.18472700,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,1,32,66.4,Ping,Completed
2025-02-25 17:51:20.182,Day2-TMO-MNO-4G-IN,36.19609600,-94.18472300,QualiPoc_083101,LTE,8.8.8.8,ICMP,47,2,32,47.2,Ping,Completed
2025-02-25 17:51:21.191,Day2-TMO-MNO-4G-IN,36.19609500,-94.18472000,QualiPoc_083101,LTE,8.8.8.8,ICMP,55,3,32,55.4,Ping,Completed
2025-02-25 17:51:22.180,Day2-TMO-MNO-4G-IN,36.19609500,-94.18471700,QualiPoc_083101,LTE,8.8.8.8,ICMP,45,4,32,45.1,Ping,Completed
2025-02-25 17:51:23.179,Day2-TMO-MNO-4G-IN,36.19610000,-94.18471100,QualiPoc_083101,LTE,8.8.8.8,ICMP,43,5,32,43.4,Ping,Completed
2025-02-25 17:51:24.198,Day2-TMO-MNO-4G-IN,36.19610000,-94.18470700,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,6,32,59.6,Ping,Completed
2025-02-25 17:51:25.202,Day2-TMO-MNO-4G-IN,36.19609900,-94.18470300,QualiPoc_083101,LTE,8.8.8.8,ICMP,63,7,32,62.8,Ping,Completed
2025-02-25 17:51:26.188,Day2-TMO-MNO-4G-IN,36.19609600,-94.18470100,QualiPoc_083101,LTE,8.8.8.8,ICMP,49,8,32,48.6,Ping,Completed
2025-02-25 17:51:27.196,Day2-TMO-MNO-4G-IN,36.19609500,-94.18469900,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,9,32,54.2,Ping,Completed
2025-02-25 17:51:28.195,Day2-TMO-MNO-4G-IN,36.19609500,-94.18469700,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,10,32,51.4,Ping,Completed
2025-02-25 17:51:59.698,Day2-TMO-MNO-4G-IN,36.19609600,-94.18461900,QualiPoc_083101,LTE,8.8.8.8,ICMP,68,1,32,68.4,Ping,Completed
2025-02-25 17:52:00.696,Day2-TMO-MNO-4G-IN,36.19609700,-94.18461700,QualiPoc_083101,LTE,8.8.8.8,ICMP,65,2,32,65.2,Ping,Completed
2025-02-25 17:52:01.686,Day2-TMO-MNO-4G-IN,36.19609900,-94.18461400,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,3,32,53.4,Ping,Completed
2025-02-25 17:52:02.685,Day2-TMO-MNO-4G-IN,36.19610000,-94.18461200,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,4,32,52.3,Ping,Completed
2025-02-25 17:52:03.694,Day2-TMO-MNO-4G-IN,36.19610000,-94.18460700,QualiPoc_083101,LTE,8.8.8.8,ICMP,59,5,32,58.7,Ping,Completed
2025-02-25 17:52:04.687,Day2-TMO-MNO-4G-IN,36.19609900,-94.18460300,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,6,32,51.4,Ping,Completed
2025-02-25 17:52:05.779,Day2-TMO-MNO-4G-IN,36.19610200,-94.18459200,QualiPoc_083101,LTE,8.8.8.8,ICMP,141,7,32,141,Ping,Completed
2025-02-25 17:52:06.698,Day2-TMO-MNO-4G-IN,36.19610300,-94.18458500,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,8,32,59.8,Ping,Completed
